GE,ME,MI
ENSG00000081051,ENSG00000074935,ENSG00000074054
ENSG00000082014,ENSG00000075073,ENSG00000074370
ENSG00000083307,ENSG00000075131,ENSG00000074416
ENSG00000083454,ENSG00000075188,ENSG00000074603
ENSG00000083807,ENSG00000075213,ENSG00000074964
ENSG00000084453,ENSG00000075303,ENSG00000075388
ENSG00000084628,ENSG00000075413,ENSG00000075618
ENSG00000084636,ENSG00000075568,ENSG00000077514
ENSG00000086506,ENSG00000075651,ENSG00000077616
ENSG00000086548,ENSG00000076242,ENSG00000078070
ENSG00000086967,ENSG00000076706,ENSG00000078114
ENSG00000087085,ENSG00000076944,ENSG00000078142
ENSG00000087116,ENSG00000077150,ENSG00000078369
ENSG00000087494,ENSG00000077942,ENSG00000078549
ENSG00000087495,ENSG00000077943,ENSG00000078596
ENSG00000087510,ENSG00000078070,ENSG00000078808
ENSG00000088053,ENSG00000078246,ENSG00000079134
ENSG00000088836,ENSG00000078295,ENSG00000079385
ENSG00000088881,ENSG00000078747,ENSG00000079785
ENSG00000088882,ENSG00000078808,ENSG00000079805
ENSG00000088992,ENSG00000079308,ENSG00000079999
ENSG00000089199,ENSG00000079387,ENSG00000080189
ENSG00000089356,ENSG00000079739,ENSG00000080644
ENSG00000090512,ENSG00000081237,ENSG00000081051
ENSG00000090932,ENSG00000081277,ENSG00000081177
ENSG00000091482,ENSG00000081692,ENSG00000081721
ENSG00000091490,ENSG00000081721,ENSG00000081800
ENSG00000091622,ENSG00000082153,ENSG00000081818
ENSG00000091986,ENSG00000082397,ENSG00000082516
ENSG00000092096,ENSG00000082438,ENSG00000083307
ENSG00000092445,ENSG00000083312,ENSG00000083535
ENSG00000092850,ENSG00000085276,ENSG00000083635
ENSG00000094755,ENSG00000085511,ENSG00000083782
ENSG00000095587,ENSG00000085982,ENSG00000084110
ENSG00000095596,ENSG00000086570,ENSG00000084628
ENSG00000095713,ENSG00000086589,ENSG00000085563
ENSG00000095752,ENSG00000086666,ENSG00000085644
ENSG00000095777,ENSG00000087495,ENSG00000085721
ENSG00000096433,ENSG00000087502,ENSG00000086102
ENSG00000099399,ENSG00000088002,ENSG00000086666
ENSG00000099822,ENSG00000088035,ENSG00000087111
ENSG00000099953,ENSG00000088053,ENSG00000087157
ENSG00000099954,ENSG00000088179,ENSG00000087495
ENSG00000099960,ENSG00000088305,ENSG00000087903
ENSG00000100012,ENSG00000088448,ENSG00000087995
ENSG00000100024,ENSG00000088808,ENSG00000088053
ENSG00000100095,ENSG00000088986,ENSG00000088320
ENSG00000100170,ENSG00000089351,ENSG00000088325
ENSG00000100228,ENSG00000089356,ENSG00000088766
ENSG00000100253,ENSG00000089820,ENSG00000088876
ENSG00000100321,ENSG00000090060,ENSG00000088992
ENSG00000100362,ENSG00000090889,ENSG00000089048
ENSG00000100373,ENSG00000091039,ENSG00000089116
ENSG00000100652,ENSG00000091409,ENSG00000089472
ENSG00000100721,ENSG00000091428,ENSG00000089775
ENSG00000100767,ENSG00000092010,ENSG00000089876
ENSG00000100842,ENSG00000092036,ENSG00000090376
ENSG00000101098,ENSG00000092108,ENSG00000090447
ENSG00000101115,ENSG00000092200,ENSG00000090520
ENSG00000101144,ENSG00000092871,ENSG00000090554
ENSG00000101187,ENSG00000092964,ENSG00000091140
ENSG00000101188,ENSG00000092969,ENSG00000091164
ENSG00000101197,ENSG00000094755,ENSG00000091513
ENSG00000101198,ENSG00000094916,ENSG00000091592
ENSG00000101204,ENSG00000095752,ENSG00000092036
ENSG00000101210,ENSG00000096006,ENSG00000092607
ENSG00000101306,ENSG00000096063,ENSG00000092853
ENSG00000101443,ENSG00000097007,ENSG00000092871
ENSG00000101680,ENSG00000099282,ENSG00000094841
ENSG00000101746,ENSG00000099797,ENSG00000094880
ENSG00000101825,ENSG00000099937,ENSG00000095002
ENSG00000101842,ENSG00000099940,ENSG00000095370
ENSG00000101951,ENSG00000099949,ENSG00000095383
ENSG00000101955,ENSG00000099957,ENSG00000095596
ENSG00000101981,ENSG00000099999,ENSG00000096433
ENSG00000102001,ENSG00000100055,ENSG00000097021
ENSG00000102021,ENSG00000100109,ENSG00000099194
ENSG00000102109,ENSG00000100150,ENSG00000099256
ENSG00000102195,ENSG00000100196,ENSG00000099326
ENSG00000102230,ENSG00000100225,ENSG00000099783
ENSG00000102243,ENSG00000100226,ENSG00000099977
ENSG00000102385,ENSG00000100276,ENSG00000100003
ENSG00000102452,ENSG00000100298,ENSG00000100034
ENSG00000102837,ENSG00000100344,ENSG00000100142
ENSG00000102924,ENSG00000100345,ENSG00000100162
ENSG00000103089,ENSG00000100348,ENSG00000100170
ENSG00000103154,ENSG00000100353,ENSG00000100196
ENSG00000103175,ENSG00000100362,ENSG00000100201
ENSG00000103253,ENSG00000100461,ENSG00000100280
ENSG00000103375,ENSG00000100462,ENSG00000100292
ENSG00000103534,ENSG00000100578,ENSG00000100307
ENSG00000103569,ENSG00000100592,ENSG00000100319
ENSG00000103723,ENSG00000100603,ENSG00000100478
ENSG00000103742,ENSG00000100697,ENSG00000100564
ENSG00000104044,ENSG00000100711,ENSG00000100603
ENSG00000104055,ENSG00000100813,ENSG00000100612
ENSG00000104059,ENSG00000100814,ENSG00000100749
ENSG00000104112,ENSG00000100888,ENSG00000100889
ENSG00000104140,ENSG00000101187,ENSG00000101003
ENSG00000104332,ENSG00000101197,ENSG00000101052
ENSG00000104369,ENSG00000101198,ENSG00000101161
ENSG00000104413,ENSG00000101199,ENSG00000101230
ENSG00000104435,ENSG00000101203,ENSG00000101255
ENSG00000104537,ENSG00000101311,ENSG00000101265
ENSG00000104722,ENSG00000101365,ENSG00000101266
ENSG00000104808,ENSG00000101367,ENSG00000101307
ENSG00000104826,ENSG00000101391,ENSG00000101347
ENSG00000104892,ENSG00000101680,ENSG00000101457
ENSG00000104938,ENSG00000101986,ENSG00000101493
ENSG00000105048,ENSG00000102076,ENSG00000101577
ENSG00000105131,ENSG00000102104,ENSG00000101751
ENSG00000105251,ENSG00000102606,ENSG00000101911
ENSG00000105278,ENSG00000102780,ENSG00000101938
ENSG00000105290,ENSG00000102854,ENSG00000101945
ENSG00000105366,ENSG00000102890,ENSG00000101986
ENSG00000105376,ENSG00000102935,ENSG00000102054
ENSG00000105398,ENSG00000103056,ENSG00000102076
ENSG00000105409,ENSG00000103145,ENSG00000102174
ENSG00000105419,ENSG00000103168,ENSG00000102178
ENSG00000105426,ENSG00000103222,ENSG00000102241
ENSG00000105464,ENSG00000103227,ENSG00000102543
ENSG00000105509,ENSG00000103248,ENSG00000102572
ENSG00000105514,ENSG00000103253,ENSG00000102580
ENSG00000105523,ENSG00000103351,ENSG00000102606
ENSG00000105605,ENSG00000103355,ENSG00000102897
ENSG00000105641,ENSG00000103502,ENSG00000102898
ENSG00000105655,ENSG00000103723,ENSG00000102924
ENSG00000105664,ENSG00000103876,ENSG00000102931
ENSG00000105668,ENSG00000104312,ENSG00000103021
ENSG00000105696,ENSG00000104321,ENSG00000103067
ENSG00000105697,ENSG00000104369,ENSG00000103126
ENSG00000105737,ENSG00000104472,ENSG00000103187
ENSG00000105855,ENSG00000104760,ENSG00000103647
ENSG00000105877,ENSG00000104808,ENSG00000103653
ENSG00000105880,ENSG00000104915,ENSG00000103710
ENSG00000105963,ENSG00000104918,ENSG00000103852
ENSG00000105989,ENSG00000104921,ENSG00000103942
ENSG00000106018,ENSG00000104967,ENSG00000103978
ENSG00000106128,ENSG00000105339,ENSG00000104419
ENSG00000106236,ENSG00000105357,ENSG00000104472
ENSG00000106278,ENSG00000105402,ENSG00000104611
ENSG00000106541,ENSG00000105428,ENSG00000104613
ENSG00000106633,ENSG00000105429,ENSG00000104783
ENSG00000106809,ENSG00000105467,ENSG00000104805
ENSG00000107159,ENSG00000105472,ENSG00000104812
ENSG00000107165,ENSG00000105516,ENSG00000104880
ENSG00000107187,ENSG00000105549,ENSG00000105011
ENSG00000107317,ENSG00000105605,ENSG00000105072
ENSG00000107807,ENSG00000105640,ENSG00000105136
ENSG00000107984,ENSG00000105641,ENSG00000105137
ENSG00000108309,ENSG00000105717,ENSG00000105204
ENSG00000108688,ENSG00000105738,ENSG00000105289
ENSG00000108813,ENSG00000105971,ENSG00000105323
ENSG00000108823,ENSG00000105982,ENSG00000105339
ENSG00000108852,ENSG00000105991,ENSG00000105419
ENSG00000108947,ENSG00000106028,ENSG00000105825
ENSG00000109101,ENSG00000106113,ENSG00000105929
ENSG00000109113,ENSG00000106128,ENSG00000105948
ENSG00000109181,ENSG00000106153,ENSG00000105953
ENSG00000109193,ENSG00000106261,ENSG00000106013
ENSG00000109205,ENSG00000106278,ENSG00000106123
ENSG00000109208,ENSG00000106336,ENSG00000106211
ENSG00000109625,ENSG00000106536,ENSG00000106261
ENSG00000109705,ENSG00000106541,ENSG00000106266
ENSG00000109738,ENSG00000106571,ENSG00000106278
ENSG00000109956,ENSG00000106588,ENSG00000106537
ENSG00000110148,ENSG00000106591,ENSG00000106560
ENSG00000110195,ENSG00000106615,ENSG00000106608
ENSG00000110436,ENSG00000106617,ENSG00000106615
ENSG00000110660,ENSG00000106636,ENSG00000106780
ENSG00000110680,ENSG00000106665,ENSG00000106803
ENSG00000110887,ENSG00000107105,ENSG00000106804
ENSG00000110900,ENSG00000107165,ENSG00000106852
ENSG00000111087,ENSG00000107263,ENSG00000106952
ENSG00000111199,ENSG00000107295,ENSG00000107099
ENSG00000111262,ENSG00000107447,ENSG00000107147
ENSG00000111344,ENSG00000107485,ENSG00000107159
ENSG00000111432,ENSG00000107554,ENSG00000107186
ENSG00000111713,ENSG00000107643,ENSG00000107263
ENSG00000111728,ENSG00000107669,ENSG00000107331
ENSG00000111783,ENSG00000107829,ENSG00000107611
ENSG00000111879,ENSG00000107833,ENSG00000107807
ENSG00000111981,ENSG00000107874,ENSG00000107833
ENSG00000112164,ENSG00000107902,ENSG00000107882
ENSG00000112175,ENSG00000107959,ENSG00000107890
ENSG00000112273,ENSG00000107968,ENSG00000107968
ENSG00000112319,ENSG00000108187,ENSG00000107984
ENSG00000112559,ENSG00000108242,ENSG00000108239
ENSG00000112655,ENSG00000108256,ENSG00000108244
ENSG00000112796,ENSG00000108262,ENSG00000108255
ENSG00000112812,ENSG00000108352,ENSG00000108349
ENSG00000112936,ENSG00000108666,ENSG00000108384
ENSG00000112981,ENSG00000108679,ENSG00000108509
ENSG00000113100,ENSG00000108759,ENSG00000108511
ENSG00000113249,ENSG00000108786,ENSG00000108599
ENSG00000113327,ENSG00000108799,ENSG00000108733
ENSG00000113492,ENSG00000108828,ENSG00000108774
ENSG00000113600,ENSG00000108846,ENSG00000108798
ENSG00000113763,ENSG00000109061,ENSG00000108861
ENSG00000114200,ENSG00000109063,ENSG00000108950
ENSG00000114529,ENSG00000109132,ENSG00000108961
ENSG00000114547,ENSG00000109458,ENSG00000109062
ENSG00000114631,ENSG00000109743,ENSG00000109079
ENSG00000114923,ENSG00000109794,ENSG00000109083
ENSG00000115041,ENSG00000109832,ENSG00000109103
ENSG00000115112,ENSG00000109906,ENSG00000109111
ENSG00000115221,ENSG00000109956,ENSG00000109471
ENSG00000115252,ENSG00000110013,ENSG00000109519
ENSG00000115297,ENSG00000110076,ENSG00000109674
ENSG00000115361,ENSG00000110079,ENSG00000109684
ENSG00000115380,ENSG00000110092,ENSG00000110063
ENSG00000115526,ENSG00000110172,ENSG00000110218
ENSG00000115593,ENSG00000110367,ENSG00000110274
ENSG00000115616,ENSG00000110429,ENSG00000110324
ENSG00000116014,ENSG00000110442,ENSG00000110429
ENSG00000116031,ENSG00000110446,ENSG00000110436
ENSG00000116032,ENSG00000110801,ENSG00000110514
ENSG00000116035,ENSG00000110851,ENSG00000110786
ENSG00000116039,ENSG00000110888,ENSG00000110841
ENSG00000116183,ENSG00000111218,ENSG00000110851
ENSG00000116254,ENSG00000111231,ENSG00000110906
ENSG00000116260,ENSG00000111237,ENSG00000111012
ENSG00000116726,ENSG00000111291,ENSG00000111058
ENSG00000116819,ENSG00000111358,ENSG00000111145
ENSG00000116882,ENSG00000111371,ENSG00000111206
ENSG00000116983,ENSG00000111450,ENSG00000111247
ENSG00000116985,ENSG00000111596,ENSG00000111254
ENSG00000117013,ENSG00000111642,ENSG00000111321
ENSG00000117122,ENSG00000111796,ENSG00000111331
ENSG00000117152,ENSG00000111961,ENSG00000111405
ENSG00000117322,ENSG00000112118,ENSG00000111424
ENSG00000117525,ENSG00000112137,ENSG00000111602
ENSG00000117594,ENSG00000112159,ENSG00000111647
ENSG00000117601,ENSG00000112245,ENSG00000111711
ENSG00000117983,ENSG00000112273,ENSG00000111725
ENSG00000118017,ENSG00000112337,ENSG00000111728
ENSG00000118113,ENSG00000112473,ENSG00000111834
ENSG00000118160,ENSG00000112530,ENSG00000111877
ENSG00000118194,ENSG00000112531,ENSG00000112033
ENSG00000118322,ENSG00000112561,ENSG00000112039
ENSG00000118432,ENSG00000112562,ENSG00000112078
ENSG00000118733,ENSG00000112799,ENSG00000112146
ENSG00000119457,ENSG00000112812,ENSG00000112333
ENSG00000119514,ENSG00000113088,ENSG00000112365
ENSG00000119715,ENSG00000113100,ENSG00000112706
ENSG00000119866,ENSG00000113240,ENSG00000112812
ENSG00000119888,ENSG00000113262,ENSG00000112837
ENSG00000119913,ENSG00000113263,ENSG00000112936
ENSG00000119915,ENSG00000113269,ENSG00000112996
ENSG00000120057,ENSG00000113303,ENSG00000113013
ENSG00000120088,ENSG00000113361,ENSG00000113211
ENSG00000120149,ENSG00000113369,ENSG00000113240
ENSG00000120210,ENSG00000113430,ENSG00000113273
ENSG00000120251,ENSG00000113555,ENSG00000113396
ENSG00000120498,ENSG00000113594,ENSG00000113456
ENSG00000120669,ENSG00000113645,ENSG00000113492
ENSG00000120820,ENSG00000113658,ENSG00000113522
ENSG00000120907,ENSG00000113734,ENSG00000113578
ENSG00000120937,ENSG00000113742,ENSG00000113621
ENSG00000121440,ENSG00000113758,ENSG00000113734
ENSG00000121446,ENSG00000113838,ENSG00000113758
ENSG00000121743,ENSG00000114019,ENSG00000113763
ENSG00000121871,ENSG00000114030,ENSG00000113810
ENSG00000121895,ENSG00000114062,ENSG00000114026
ENSG00000122176,ENSG00000114098,ENSG00000114248
ENSG00000122574,ENSG00000114388,ENSG00000114268
ENSG00000122584,ENSG00000114395,ENSG00000114302
ENSG00000122691,ENSG00000114455,ENSG00000114316
ENSG00000122711,ENSG00000114541,ENSG00000114405
ENSG00000122756,ENSG00000114626,ENSG00000114520
ENSG00000122787,ENSG00000114867,ENSG00000114638
ENSG00000122824,ENSG00000115008,ENSG00000114686
ENSG00000122870,ENSG00000115085,ENSG00000114771
ENSG00000123096,ENSG00000115091,ENSG00000114904
ENSG00000123243,ENSG00000115109,ENSG00000115008
ENSG00000123364,ENSG00000115274,ENSG00000115073
ENSG00000123388,ENSG00000115289,ENSG00000115204
ENSG00000123500,ENSG00000115295,ENSG00000115221
ENSG00000123560,ENSG00000115317,ENSG00000115226
ENSG00000123572,ENSG00000115318,ENSG00000115318
ENSG00000123610,ENSG00000115353,ENSG00000115392
ENSG00000123999,ENSG00000115414,ENSG00000115423
ENSG00000124102,ENSG00000115419,ENSG00000115474
ENSG00000124134,ENSG00000115425,ENSG00000115526
ENSG00000124212,ENSG00000115590,ENSG00000115594
ENSG00000124225,ENSG00000115657,ENSG00000115685
ENSG00000124249,ENSG00000115839,ENSG00000115687
ENSG00000124302,ENSG00000115844,ENSG00000115758
ENSG00000124490,ENSG00000116031,ENSG00000115816
ENSG00000124493,ENSG00000116106,ENSG00000115839
ENSG00000124613,ENSG00000116147,ENSG00000115884
ENSG00000124664,ENSG00000116176,ENSG00000115935
ENSG00000124875,ENSG00000116260,ENSG00000115970
ENSG00000124882,ENSG00000116337,ENSG00000116001
ENSG00000124939,ENSG00000116396,ENSG00000116005
ENSG00000125084,ENSG00000116560,ENSG00000116212
ENSG00000125285,ENSG00000116661,ENSG00000116218
ENSG00000125850,ENSG00000116691,ENSG00000116525
ENSG00000126259,ENSG00000116731,ENSG00000116584
ENSG00000126562,ENSG00000116786,ENSG00000116704
ENSG00000126733,ENSG00000116885,ENSG00000116711
ENSG00000126752,ENSG00000116977,ENSG00000116745
ENSG00000126890,ENSG00000117020,ENSG00000116874
ENSG00000126952,ENSG00000117091,ENSG00000116903
ENSG00000127083,ENSG00000117118,ENSG00000117069
ENSG00000127561,ENSG00000117122,ENSG00000117091
ENSG00000127928,ENSG00000117139,ENSG00000117226
ENSG00000128011,ENSG00000117148,ENSG00000117281
ENSG00000128045,ENSG00000117154,ENSG00000117298
ENSG00000128242,ENSG00000117266,ENSG00000117322
ENSG00000128262,ENSG00000117322,ENSG00000117335
ENSG00000128342,ENSG00000117335,ENSG00000117395
ENSG00000128564,ENSG00000117868,ENSG00000117450
ENSG00000128591,ENSG00000117984,ENSG00000117593
ENSG00000128596,ENSG00000118137,ENSG00000117602
ENSG00000128645,ENSG00000118156,ENSG00000117724
ENSG00000128683,ENSG00000118162,ENSG00000117862
ENSG00000128713,ENSG00000118194,ENSG00000117983
ENSG00000129009,ENSG00000118231,ENSG00000118046
ENSG00000129038,ENSG00000118322,ENSG00000118407
ENSG00000129451,ENSG00000118418,ENSG00000118690
ENSG00000129521,ENSG00000118873,ENSG00000118898
ENSG00000129596,ENSG00000119231,ENSG00000119004
ENSG00000129654,ENSG00000119285,ENSG00000119139
ENSG00000129757,ENSG00000119471,ENSG00000119596
ENSG00000129864,ENSG00000119522,ENSG00000119616
ENSG00000129965,ENSG00000119685,ENSG00000119630
ENSG00000129990,ENSG00000119715,ENSG00000119655
ENSG00000129991,ENSG00000119723,ENSG00000119685
ENSG00000130045,ENSG00000119725,ENSG00000119865
ENSG00000130054,ENSG00000119801,ENSG00000119888
ENSG00000130234,ENSG00000119969,ENSG00000119899
ENSG00000130283,ENSG00000120008,ENSG00000119973
ENSG00000130294,ENSG00000120156,ENSG00000120088
ENSG00000130413,ENSG00000120210,ENSG00000120129
ENSG00000130475,ENSG00000120332,ENSG00000120318
ENSG00000130477,ENSG00000120451,ENSG00000120341
ENSG00000130558,ENSG00000120457,ENSG00000120437
ENSG00000130595,ENSG00000120647,ENSG00000120647
ENSG00000130598,ENSG00000120659,ENSG00000120658
ENSG00000130643,ENSG00000120694,ENSG00000120697
ENSG00000130675,ENSG00000120699,ENSG00000120699
ENSG00000130700,ENSG00000120802,ENSG00000120742
ENSG00000130720,ENSG00000120889,ENSG00000121075
ENSG00000130822,ENSG00000120925,ENSG00000121380
ENSG00000130876,ENSG00000121005,ENSG00000121552
ENSG00000131037,ENSG00000121022,ENSG00000121578
ENSG00000131126,ENSG00000121073,ENSG00000121621
ENSG00000131389,ENSG00000121104,ENSG00000121653
ENSG00000131435,ENSG00000121207,ENSG00000121764
ENSG00000131459,ENSG00000121310,ENSG00000121766
ENSG00000131650,ENSG00000121406,ENSG00000121851
ENSG00000131771,ENSG00000121440,ENSG00000121988
ENSG00000132164,ENSG00000121542,ENSG00000122008
ENSG00000132359,ENSG00000121577,ENSG00000122025
ENSG00000132446,ENSG00000121749,ENSG00000122194
ENSG00000132518,ENSG00000121904,ENSG00000122367
ENSG00000132563,ENSG00000122033,ENSG00000122507
ENSG00000132639,ENSG00000122180,ENSG00000122547
ENSG00000132698,ENSG00000122254,ENSG00000122592
ENSG00000132746,ENSG00000122507,ENSG00000122644
ENSG00000132821,ENSG00000122641,ENSG00000123106
ENSG00000132932,ENSG00000122786,ENSG00000123130
ENSG00000132972,ENSG00000122965,ENSG00000123154
ENSG00000133019,ENSG00000123307,ENSG00000123179
ENSG00000133020,ENSG00000123352,ENSG00000123338
ENSG00000133083,ENSG00000123358,ENSG00000123353
ENSG00000133110,ENSG00000123388,ENSG00000123358
ENSG00000133115,ENSG00000123576,ENSG00000123562
ENSG00000133134,ENSG00000123600,ENSG00000124205
ENSG00000133169,ENSG00000123607,ENSG00000124207
ENSG00000133256,ENSG00000124006,ENSG00000124215
ENSG00000133454,ENSG00000124151,ENSG00000124226
ENSG00000133477,ENSG00000124224,ENSG00000124249
ENSG00000133519,ENSG00000124459,ENSG00000124459
ENSG00000133636,ENSG00000124491,ENSG00000124491
ENSG00000133640,ENSG00000124496,ENSG00000124523
ENSG00000133863,ENSG00000124731,ENSG00000124535
ENSG00000133937,ENSG00000124831,ENSG00000124568
ENSG00000133962,ENSG00000124839,ENSG00000124571
ENSG00000134028,ENSG00000124942,ENSG00000124588
ENSG00000134198,ENSG00000125337,ENSG00000124749
ENSG00000134245,ENSG00000125351,ENSG00000124772
ENSG00000134258,ENSG00000125482,ENSG00000124784
ENSG00000134339,ENSG00000125484,ENSG00000124789
ENSG00000134365,ENSG00000125485,ENSG00000124935
ENSG00000134389,ENSG00000125510,ENSG00000124939
ENSG00000134612,ENSG00000125522,ENSG00000125107
ENSG00000134627,ENSG00000125629,ENSG00000125485
ENSG00000134760,ENSG00000125633,ENSG00000125510
ENSG00000134762,ENSG00000125746,ENSG00000125648
ENSG00000134775,ENSG00000125775,ENSG00000125676
ENSG00000134827,ENSG00000125846,ENSG00000125726
ENSG00000134853,ENSG00000125900,ENSG00000125810
ENSG00000134873,ENSG00000126012,ENSG00000125864
ENSG00000135083,ENSG00000126215,ENSG00000125885
ENSG00000135097,ENSG00000126243,ENSG00000126091
